word,word_normalized,num_raw_variants
èd̪ɛ̀rɛ́,èd̪ɛ̀ɾɛ́,12
èdɛ̀ɾɛ́,èd̪ɛ̀ɾɛ́,12
èd̪ɛ̀rɛ̀,èd̪ɛ̀ɾɛ́,12
èdɛ̀ɾ,èd̪ɛ̀ɾɛ́,12
èd̪ɛ̀ɾ,èd̪ɛ̀ɾɛ́,12
èdɛ̀ɾɛ̀,èd̪ɛ̀ɾɛ́,12
èddèré,èd̪ɛ̀ɾɛ́,12
èd̪ɛ̀ɾɛ́,èd̪ɛ̀ɾɛ́,12
èdɛ̀rɛ̀,èd̪ɛ̀ɾɛ́,12
èmáð,èmàð,4
èmàð,èmàð,4
èmáðɛ́,èmàð,4
àmàð,èmàð,4
èmàɽðén,èmàɽðɛ́n,6
èmàɽðɛ́ná,èmàɽðɛ́n,6
èmàɽðɛ́n,èmàɽðɛ́n,6
èmàɾðɛ́n,èmàɽðɛ́n,6
èmàɽðín,èmàɽðɛ́n,6
èmàɽðɛ̀n,èmàɽðɛ́n,6
èrnà,èrnà,2
èrt̪á,èrnà,2
èðɔ̀ŋ,èðɔ̀ŋ,1
ìðɔ̀ŋɔ̀,èðɔ̀ŋɔ̀,3
èðɔ̀ŋɔ̀,èðɔ̀ŋɔ̀,3
ɛ̀ðɔ̀ŋɔ̀,èðɔ̀ŋɔ̀,3
èŋɛ̀ɾà,èŋɛ̀ɾà,1
èŋɛ̀ɾɔ̀,èŋɛ̀ɾɔ̀,1
èɽǒ,èɽò,5
jèɽò,èɽò,5
èɽó,èɽò,5
èɽdɔ́,èɽò,5
èɽò,èɽò,5
édɔ̀ɽɔ̀,édɔ̀ɽɔ̀,3
édɔ̀ɽɔ̌,édɔ̀ɽɔ̀,3
édɔ̀ɽɔ́,édɔ̀ɽɔ̀,3
édə́ɽɔ́lɛ̂,édə́ɽɔ́lɛ́,2
édə́ɽɔ́lɛ́,édə́ɽɔ́lɛ́,2
édɛ̀ɽɔ̀,édɛ̀ɽì,1
édìrá,éd̪èɾá,1
ɽíd̪ɛ́ɾɛ̀,éd̪ɛ̀ɾɛ́,5
ed̪ɛɾɛ́,éd̪ɛ̀ɾɛ́,5
édɛ́rɛ́,éd̪ɛ̀ɾɛ́,5
éd̪ɛ̀rɛ́,éd̪ɛ̀ɾɛ́,5
édɛ̀rɛ́,éd̪ɛ̀ɾɛ́,5
émáðɛ́,émàð,1
émàɽðɛ́n,émàɽðɛ́n,2
émàɽðɛ́ná,émàɽðɛ́n,2
éràmná,érnà,2
émnà,érnà,2
éɲɔ̂ŋɔ̀ŋn,éðɔ̀ŋɔ̀,1
ŋɛ̀ɾǎ,éŋɛ̀ɾà,1
éɽò,éɽò,1
kâj,gâj,3
gáj,gâj,3
kâi,gâj,3
kɔ́n,gɔ̂n,5
kɔ̀n,gɔ̂n,5
kɔ̂ɔ́n,gɔ̂n,5
égûn,gɔ̂n,5
kɔɲ,gɔ̂n,5
gɛ́,gɛ́,7
gɛ̀,gɛ́,7
wɛ̌,gɛ́,7
gɛ̌,gɛ́,7
gɛ,gɛ́,7
gɛ̂ɛ́,gɛ́,7
gɛ̂,gɛ́,7
kɜ́nà,gɛ́nà,1
kɛ̂nɛ̀,gɛ́nɛ̀,4
kɛ̂nɛ̌,gɛ́nɛ̀,4
kɛ̀nɛ́,gɛ́nɛ̀,4
kɛ́ně,gɛ́nɛ̀,4
gùbúlɔ̀,gʊ̀bʊ́lɔ̀,2
gʊ̀bʊ́lɔ̀,gʊ̀bʊ́lɔ̀,2
bʊ̀gʊ́l,gʊ̀bʊ̂l,2
gʊ̀bʊ̂l,gʊ̀bʊ̂l,2
ɛ̀bàlú,ìbàló,2
ìbɜ̀lʊ́,ìbàló,2
ùbí,ìbí,1
ìɾɔ́,ìbɔ́,1
èbéj,ìbɛ́j,2
ìbɛ̀j,ìbɛ́j,2
ìbɛ́n,ìbɛ́n,2
ìbɛ̀n,ìbɛ́n,2
ìbɜ̀lí,ìbɜ̀lí,1
ìbɜ̀lír,ìbɜ̀lír,2
ìlàlír,ìbɜ̀lír,2
cìcɔ̀,ìcɔ̀,2
ìcɔ̀,ìcɔ̀,2
ìcə̀lò,ìcə̀là,1
ìdìjí,ìdìjí,1
ìdú,ìdú,1
ìdɔ̀t̪ɔ́,ìdɔ̀t̪ɔ́,2
ìdɔ̀t̪ɔ̀,ìdɔ̀t̪ɔ́,2
ìt̪ɔ́,ìdɔ́,2
ìdɔ́,ìdɔ́,2
íí,ìj,1
dìjàló,ìjàló,4
ìjàlʊ́,ìjàló,4
ìjánó,ìjàló,4
íjàló,ìjàló,4
ìjàt̪á,ìjàt̪á,1
ìjá,ìjá,1
ìjáj,ìjáj,1
ìjò,ìjɔ̀,2
ìjɔ̀,ìjɔ̀,2
ìjǒ,ìjɔ́,4
ìjɔ́,ìjɔ́,4
ìjó,ìjɔ́,4
ìjɔ̌,ìjɔ́,4
íjə̀n,ìjɛ́n,3
íjə́n,ìjɛ́n,3
íjɛ́n,ìjɛ́n,3
íj̀lír,ìjɜ̀lír,1
ìlí,ìlí,2
ìlì,ìlí,2
ìlŋìnɔ̀,ìlŋìnɔ̀,2
ìlìŋìnɔ̀,ìlŋìnɔ̀,2
ìlɔ̀ðɔ́,ìlɔ̀ðɔ́,3
ìlɔ̀ðɔ̀,ìlɔ̀ðɔ́,3
ìlɔ̀ðɔ̂,ìlɔ̀ðɔ́,3
ìmàrðɛ́n,ìmàɽðɛ́ná,3
ìmàɽðɛ́n,ìmàɽðɛ́ná,3
ìmàrðén,ìmàɽðɛ́ná,3
ìmbə̀ɽá,ìmbə̀ɽá,1
ìmbɽá,ìmbɽá,1
ìmìdánŋwɔ̀,ìmìdánŋwɔ́,8
ìmìdánŋɔ̀,ìmìdánŋwɔ́,8
ìmìdánŋwɔ̂,ìmìdánŋwɔ́,8
ìmìdánəŋò,ìmìdánŋwɔ́,8
ìmìdánŋwɔ̌,ìmìdánŋwɔ́,8
ìmìdánŋwâ,ìmìdánŋwɔ́,8
ìmìdánŋwǒ,ìmìdánŋwɔ́,8
ìmìdánŋò,ìmìdánŋwɔ́,8
ìndò,ìndò,1
ìnd̪ɔ̀,ìndɔ̀,4
ìndɔ̀,ìndɔ̀,4
ìndɔ̌,ìndɔ̀,4
nìndɔ̀,ìndɔ̀,4
ìnd̪ɔ̀t̪ɔ́,ìnd̪ɔ̀t̪ɔ́,1
jɛ̀rcɜ̀cí,ìrcə̀cí,1
ìrcɛ̀cɔ́,ìrcə̀cɔ́,1
ìrí,ìrí,1
ìró,ìrɔ́,5
ìrɔ̀,ìrɔ́,5
ìrɔ́,ìrɔ́,5
ìrɔ́ð,ìrɔ́,5
jìrvɔ́,ìrɔ́,5
ìt̪ìlɔ́,ìt̪ìlɔ́,2
ìt̪ìlɔ̀,ìt̪ìlɔ́,2
ìt̪rɛ́,ìt̪rɛ́,1
ìt̪ə̀lɔ́,ìt̪ə̀lɔ́,2
ìt̪ə̀lɔ̀,ìt̪ə̀lɔ́,2
ìt̪ìɾɔ́,ìt̪ə̀ɾɔ́,4
ìt̪ɾɔ̀,ìt̪ə̀ɾɔ́,4
ìt̪ə̀ɾɔ́,ìt̪ə̀ɾɔ́,4
ìt̪ə́ɾɛ́,ìt̪ə̀ɾɔ́,4
ìðɔ̀ŋɔ̌,ìðɔ̀t̪ɔ́,1
jàðə́,ìðɔ́,2
ìðɔ́,ìðɔ́,2
ìŋɔ̀,ìŋɔ̀,2
ìŋò,ìŋɔ̀,2
ìɲárvlɛ̂ðɔ́,ìɲárvlɛ̂ðɔ́,1
ìɾcɔ̀cɔ̀,ìɾcɔ̀cɔ̀,1
ìrdɛ̀cì,ìɾdɛ̀cí,1
ìɾìcɔ̀cɔ̀,ìɾìcɔ̀cɔ̀,1
ìɾí,ìɾí,3
ìɾì,ìɾí,3
̀ìɾí,ìɾí,3
àɾ̀vɛ́,ìɾɔ̀vɛ́,1
íbjíðɔ̀ndà,íbìðìnɛ̀,1
ítí,íbí,1
ílíjí,íbíjí,1
bú,íbɔ́,3
bû,íbɔ́,3
ígɔ́,íbɔ́,3
cɔ̌,ícɔ̀,2
írcɔ̀,ícɔ̀,2
cə́là,ícə̀là,2
ðícìlà,ícə̀là,2
íd́í,ídì,6
ídí,ídì,6
ídíì,ídì,6
ídì,ídì,6
dì,ídì,6
ìdì,ídì,6
íwɜ̀jnɔ́,ídìjɔ́,2
ídíjó,ídìjɔ́,2
ídíðə̀ndà,ídìðìnɛ̀,2
ídiíðɔ̀ndà,ídìðìnɛ̀,2
ídíjí,ídíjí,2
ídíí,ídíjí,2
ídíið,ídíðú,1
dù,ídú,2
ídú,ídú,2
ídɔ̀,ídɔ̀,5
dɔ̀,ídɔ̀,5
ídɜ̀ɽɔ̀,ídɔ̀,5
édɔ̌,ídɔ̀,5
ídɛ̀ɽɔ̀,ídɔ̀,5
ídɔ̀ɽɔ̀,ídɔ̀t̪ɔ̀,2
ídɔ̀t̪ɔ̀,ídɔ̀t̪ɔ̀,2
ídɔ̀t̪ɔ́,ídɔ̀t̪ɔ́,2
ɛ́dɔ̀t̪ɔ́,ídɔ̀t̪ɔ́,2
jɛ́dɔ́,ídɔ́,1
ídɔ́t̪ɔ́,ídɔ́t̪ɔ́,1
ìdɛ̀rɛ̀n,ídɛ̀t̪ɛ̀,1
ìdɜ́rɜ̀lú,íd̪ɛ́ràló,4
ɛ̀dɛ́ràló,íd̪ɛ́ràló,4
édɛ́ràló,íd̪ɛ́ràló,4
ídɜ́rálʊ́,íd̪ɛ́ràló,4
ìdárɛ̀j,íd̪ɛ́rɛ́j,4
ídɜ́rɛ́j,íd̪ɛ́rɛ́j,4
ídárɛ́j,íd̪ɛ́rɛ́j,4
ìdɛ́rɛ́j,íd̪ɛ́rɛ́j,4
ɛ́dɛ́rɛ́n,íd̪ɛ́rɛ́n,5
lìdɜ́rɛ́n,íd̪ɛ́rɛ́n,5
ídɜ́rɛ́n,íd̪ɛ́rɛ́n,5
ídɛ́rɛ́n,íd̪ɛ́rɛ́n,5
lìdɜ́rɜ́n,íd̪ɛ́rɛ́n,5
ìdɜ̂rɜ̀lí,íd̪ɛ́rɜ̀lí,3
édɜ̂rɜ̀lì,íd̪ɛ́rɜ̀lí,3
ídɜ́rɜ̀lí,íd̪ɛ́rɜ̀lí,3
ídɜ́rɜ̀lír,íd̪ɛ́rɜ̀lír,4
édɜ́rɜ̀lír,íd̪ɛ́rɜ̀lír,4
ìdɜ́rɜ̀lír,íd̪ɛ́rɜ̀lír,4
ídɜ́rɜ̂lír,íd̪ɛ́rɜ̀lír,4
íjà,íjà,1
ìjár,íjàŕ,1
íját̪ɔ́,íját̪ɔ́,1
íjéðù,íjíðó,1
íjùn,íjɔ̀,5
íjɔ̀,íjɔ̀,5
íjò,íjɔ̀,5
íjun,íjɔ̀,5
îjɔ̌,íjɔ̀,5
íjǒ,íjɔ́,9
íjɔ̌,íjɔ́,9
íjó,íjɔ́,9
íjɔ́,íjɔ́,9
íjún,íjɔ́,9
íjú,íjɔ́,9
aíjɔ́,íjɔ́,9
íjô,íjɔ́,9
íjón,íjɔ́,9
íjé,íjɛ̀,3
íjɛ̀,íjɛ̀,3
ìjɛ̀,íjɛ̀,3
lí,ílí,4
ělǐ,ílí,4
ílì,ílí,4
lì,ílí,4
ílɔ̀ðɔ̀,ílɔ̀ðɔ̀,1
ílɔ́ðɔ́,ílɔ́ðɔ́,1
írlɜ̀ðɜ̀ðì,ílɛ̀ðìðì,1
ílə̀ðɛ̀,ílɛ̀ðɛ̀,8
ìlɛ̀ð,ílɛ̀ðɛ̀,8
ílɛ́ð,ílɛ̀ðɛ̀,8
ìlɛ́ðɛ́,ílɛ̀ðɛ̀,8
ílə̀ðɛ̌,ílɛ̀ðɛ̀,8
ílɛ̀ðɛ̌,ílɛ̀ðɛ̀,8
ílɛ̀ðɛ̀,ílɛ̀ðɛ̀,8
ílɜ́ðɜ́,ílɛ̀ðɛ̀,8
imàɽðɛ́n,ímàɽðɛ́ná,2
imaɽðɛn,ímàɽðɛ́ná,2
ímbɽá,ímbɽá,1
ímìdǎn,ímìdán,4
ímídân,ímìdán,4
ímídàn,ímìdán,4
ímìdân,ímìdán,4
índɔ̀,índɔ̀,3
índɔ̀ɔ̌,índɔ̀,3
kíndɔ̀,índɔ̀,3
índ̪ɔ́t̪ɔ́,índ̪ɔ́t̪ɔ́,2
ìnd̪ɔ́t̪ɔ́,índ̪ɔ́t̪ɔ́,2
írdɔ́,írdɔ́,2
ə́rdɔ́,írdɔ́,2
írdɜ̀dì,írdɛ̀dì,1
írí,írí,1
írɔ́,írɔ́,4
írɔ̀,írɔ́,4
író,írɔ́,4
írún,írɔ́,4
t̪rɛ́,ít̪rɛ́,1
íððì,íðìðì,1
íðʊ́n,íðínɔ́,1
íðùn,íðɔ̀,2
íðùŋ,íðɔ̀,2
íðɔ̂,íðɔ́,5
iðɔŋ,íðɔ́,5
íðɔ́,íðɔ́,5
íðún,íðɔ́,5
íɲɔ́,íðɔ́,5
ìðɛ̀rɛ̀,íðɛ̀ŕ,1
síŋg̀,íŋgà,2
íŋgóẁ,íŋgà,2
jíŋgávə́lɛ̂ðɛ̌,íŋgà_və́lɛ̀ðɛ̀,3
íŋgávə́lɛ̂ðɛ̀,íŋgà_və́lɛ̀ðɛ̀,3
ìŋgávə́lɛ̂ðɛ̀,íŋgà_və́lɛ̀ðɛ̀,3
íŋgáɾɔ́ðɛ̀,íŋgà_ɾɔ́ðɛ̀,2
íŋgɔ́ɾɔ́ðɛ̀,íŋgà_ɾɔ́ðɛ̀,2
íŋgɔ́ɾɔ́t̪t̪ɛ̀,íŋgàló_t̪ɛ̀,1
íŋgátɛ́və́lɛ̂ðɛ̀,íŋgàtɛ́_və́lɛ̀ðɛ̀,2
íŋgátɛ́və́lɛ̂ðɛ̌r,íŋgàtɛ́_və́lɛ̀ðɛ̀,2
íŋgɔ́ɾɔ̂t̪t̪ɛ̀,íŋgàŋâ_t̪ɛ̀,1
íŋgáŋâvə̀lɛ̀ðɛ̀,íŋgàŋâ_və̀lɛ̀ðɛ̀,2
íŋgáŋâvə̀lɛ̀ðɛ̌,íŋgàŋâ_və̀lɛ̀ðɛ̀,2
íŋgáð,íŋgá,6
íŋgó,íŋgá,6
íŋgá,íŋgá,6
íŋgɔ́,íŋgá,6
íŋgóù,íŋgá,6
íŋgáw,íŋgá,6
íŋgáðə́nònnà,íŋgá_ábòt̪à,1
íŋgáðápà,íŋgá_ápà,1
íŋgáɽə́ŋàt̪ǎ,íŋgá_áŋàt̪à,1
íŋgaɽə̀ŋàt̪ǎ,íŋgá_áɽə̀ŋàt̪à,1
íŋgágârà,íŋgá_áɾà,1
íŋgáðə́rɔ̀ðǎ,íŋgá_áɾìðà,1
íŋgádúrɔ́,íŋgá_d̪ùɾɔ́,1
íŋgádúrɔ̀,íŋgá_d̪úɾɔ̀,2
íŋgád̪úrɔ̀,íŋgá_d̪úɾɔ̀,2
íŋgâìt̪ɔ̌,íŋgá_ìt̪ɔ́,1
íŋgâŋìcɔ̌,íŋgá_ìðɔ́,1
ìŋgádɔ̀,íŋgá_ídɔ̀,1
íŋgájjà,íŋgá_íjà,1
íŋgájjínɔ̀,íŋgá_jínɔ̀,1
íŋgágârá,íŋgá_káɾà,1
íŋgáléŋə̀t̪à,íŋgá_léŋt̪à,2
íŋgáléŋt̪à,íŋgá_léŋt̪à,2
íŋgálɔ́ɽà,íŋgá_lɔ́ɽà,3
íngálɔ́ɽà,íŋgá_lɔ́ɽà,3
íŋgálɔ́ɾà,íŋgá_lɔ́ɽà,3
íŋgámút̪ɔ̀nà,íŋgá_mút̪ɔ̀,1
íŋgánɔ́nà,íŋgá_nɔ́nà,13
íŋgánɔ̀nà,íŋgá_nɔ́nà,13
íŋgánɔ̂nà,íŋgá_nɔ́nà,13
ìngánɔ̂nǎ,íŋgá_nɔ́nà,13
íŋganɔ́nà,íŋgá_nɔ́nà,13
íŋgánònà,íŋgá_nɔ́nà,13
íŋgánôná,íŋgá_nɔ́nà,13
íŋgánônà,íŋgá_nɔ́nà,13
iŋgánɔ́nà,íŋgá_nɔ́nà,13
íŋgánɔ̀ná,íŋgá_nɔ́nà,13
íŋgánánà,íŋgá_nɔ́nà,13
íŋgánónà,íŋgá_nɔ́nà,13
iŋgɔ́nɔ́nà,íŋgá_nɔ́nà,13
íŋgánà,íŋgá_ńà,1
íŋgɜ́pínò,íŋgá_pínɔ̀,1
íŋgárà,íŋgá_ŕà,1
íŋgárnà,íŋgá_ŕnà,1
íŋgát̪ɔ̀,íŋgá_t̪ɔ̀,3
íŋgáðt̪ɔ̀,íŋgá_t̪ɔ̀,3
íŋgátɔ̀,íŋgá_t̪ɔ̀,3
íŋgɔ́t̪ɔ́,íŋgá_t̪ɔ́,2
íŋgáðt̪ɔ̌,íŋgá_t̪ɔ́,2
íŋgát̪ə̀vɔ́,íŋgá_t̪ə̀vɔ́,1
íŋgát̪ə́và,íŋgá_t̪ə́và,2
íŋgát̪ə̀vá,íŋgá_t̪ə́và,2
íŋgát̪ə́vìnɔ̀,íŋgá_t̪ə́vìnɔ̀,1
íŋgâɾɔ̀t̪t̪ɔ́,íŋgá_ùt̪ìt̪ɔ́,1
íŋgáðə́rɔ̂,íŋgá_úrɔ̀,1
íŋgáɾɔ̂t̪t̪ɔ̀,íŋgá_út̪ìt̪ɔ̀,1
ǐŋgâvə̀lɛ̀ðɔ́,íŋgá_və̀lɛ̀ðɔ́,2
íŋgâvə̀lɛ̀ðɔ́,íŋgá_və̀lɛ̀ðɔ́,2
íŋgávə́lɛ̀ðà,íŋgá_və́lɛ̀ðà,1
íŋgáðít̪ɔ̀,íŋgá_ðít̪ɔ̀,2
íŋgáðípɔ̀,íŋgá_ðít̪ɔ̀,2
íŋgáðə́gɔ̀ðà,íŋgá_ðíðà,1
íŋgáðúɾú,íŋgá_ɔ̀ɾɔ́,1
íŋgàðɾɔ̂t̪t̪ɔ̀,íŋgá_ɔ́nt̪ɔ̀,1
íŋgáɽìɲɔ̀,íŋgá_ɽìɲɔ́,1
íŋgáðíɽòt̪ǎ,íŋgá_ɽót̪à,1
íŋgáðɾɔ̂ðìt̪ìt̪ɔ́,íŋgá_ɾɔ̀ðìt̪ɔ̀t̪ɔ́,1
híŋgárɔ́ðà,íŋgá_ɾɔ́ðà,8
íŋgɔ́rɔ́ðà,íŋgá_ɾɔ́ðà,8
híŋgɔ́rɔ́ðà,íŋgá_ɾɔ́ðà,8
íŋgɔ́ɾɔ́ðà,íŋgá_ɾɔ́ðà,8
hɛ́ŋgɔ́rɔ́ðà,íŋgá_ɾɔ́ðà,8
íŋgárɔ́ðà,íŋgá_ɾɔ́ðà,8
íŋgáðə́rɔ̀ðà,íŋgá_ɾɔ́ðà,8
hɛ́ŋgárɔ́ðà,íŋgá_ɾɔ́ðà,8
íŋgáðɾɔ̂ðìt̪ìt̪ɔ̀,íŋgá_ɾɔ́ðìt̪ìnɔ̀,1
íŋgáðɾɔ̂ðìt̪ɔ̀,íŋgá_ɾɔ́ðìt̪ɔ̀,1
híŋgáðə́rɔ̀ðà,íŋgáĺ_ɔ́ðà,1
cíŋgə́lálí,íŋgáĺl,1
íŋgárɛ́,íŋgátɛ́,2
iŋgóɽɛ́,íŋgátɛ́,2
íŋgáðɛ́gâɾà,íŋgátɛ́_káɾà,1
íŋgáðɛ́nônà,íŋgátɛ́_nɔ́nà,4
íŋgáðɛ́nònǎ,íŋgátɛ́_nɔ́nà,4
íŋgáðɛ́nònà,íŋgátɛ́_nɔ́nà,4
íŋgàðɛ́nònà,íŋgátɛ́_nɔ́nà,4
íŋgátɛ́və́lɛ̂ðà,íŋgátɛ́_və́lɛ̀ðà,1
ǐŋgátə́və́lɛ̂ðɔ́,íŋgátɛ́_və́lɛ̀ðɔ́,2
ǐŋgátɛ́və́lɛ̂ðɔ́,íŋgátɛ́_və́lɛ̀ðɔ́,2
íŋgáðə́nònnǎ,íŋgáðə́nònnǎ,1
íŋgáŋà,íŋgáŋâ,2
íŋgáŋâ,íŋgáŋâ,2
íŋgáŋâìlɔ̀t̪ɔ̀,íŋgáŋâ_ìlɔ̀ðɔ̀,1
íŋgâŋìcɔ̀,íŋgáŋâ_ìðɔ̀,1
iŋgaŋaja,íŋgáŋâ_jà,1
íŋgáŋávə̀lɛ̀ðà,íŋgáŋâ_və̀lɛ̀ðà,3
ìŋgáŋâvə̀lɛ̀ðà,íŋgáŋâ_və̀lɛ̀ðà,3
íŋgáŋâvə̀lɛ̀ðà,íŋgáŋâ_və̀lɛ̀ðà,3
íŋgáŋâvlɛ̀dɔ̀,íŋgáŋâ_və̀lɛ̀ðɔ́,2
íŋgáŋâvlɛ̀dɔ́,íŋgáŋâ_və̀lɛ̀ðɔ́,2
íŋgáŋâŋàcà,íŋgáŋâ_ŋàcà,1
íŋgáŋâŋàcí,íŋgáŋâ_ŋàcí,1
íŋgáŋâɽìɲǎ,íŋgáŋâ_ɽìɲà,4
íŋgáŋàɽìɲà,íŋgáŋâ_ɽìɲà,4
íŋgàŋâɽìɲà,íŋgáŋâ_ɽìɲà,4
íŋgáŋâɽìɲà,íŋgáŋâ_ɽìɲà,4
íŋgáɾàð,íŋgáŋâl,1
íŋ,íŋɔ̀,1
írdɔ̀cɔ̀,íɾdɔ̀cɔ̀,1
írdɛ̀cí,íɾdɛ̀cí,2
́rdðɛ̀cí,íɾdɛ̀cí,2
íɾcɛ́cí,íɾdɛ́cí,1
íɾicɔ̀cɔ̀,íɾìcɔ̀cɔ̀,2
íɾìcɔ̀cɔ̀,íɾìcɔ̀cɔ̀,2
ɾí,íɾí,3
íɾì,íɾí,3
íɾí,íɾí,3
ɾə̀vɛ́,íɾɔ̀vɛ́,1
jà,jà,2
jàó,jà,2
jàídíjì,jà_ídìjì,1
jàílɛ̀t̪ɛ̀,jà_ídɛ̀t̪ɛ̀,1
jàgáɾcìnɛ̀,jà_káɾcìnɛ̀,1
jàúdì,jà_údì,1
jàvə́lɛ̂ðɛ̀,jà_və́lɛ̀ðɛ̀,5
jàŋvə́lɛ̂ðɛ̀,jà_və́lɛ̀ðɛ̀,5
jàvə́lɛ̀ðɛ́,jà_və́lɛ̀ðɛ̀,5
jàvə́lɛ̀ðɛ̀,jà_və́lɛ̀ðɛ̀,5
jàvə́lɛ̀ðɛ̌,jà_və́lɛ̀ðɛ̀,5
jàðɛ́,jà_ðɛ̀,1
jàbà,jàbà,1
jàbòt̪ɔ́,jàbòt̪ɔ́,1
jàbùðò,jàbùðɔ́,1
jàbùðôĺ,jàbùðɔ́l,1
jàdíjà,jàdìjà,1
jàl,jàl,1
jàlvə́lɛ̂ðɛ̀,jàl_və́lɛ̀ðɛ̀,2
jàlvə́lɛ̂ðɛ̌,jàl_və́lɛ̀ðɛ̀,2
jàlə̀ŋɔ́,jàlèŋɔ́,1
ìlɔ́,jàló,1
jàlóvə́lɛ̂ðɛ̀,jàló_və́lɛ̀ðɛ̀,1
jàlívə́lɛ̂ðɛ̀,jàĺ_və́lɛ̀ðɛ̀,1
jàmɲí,jàmìɲí,3
jàmìɲí,jàmìɲí,3
jàmə̀ɲí,jàmìɲí,3
jàríbì,jàríbì,1
jàt̪ɔ́,jàt̪ɔ́,2
jàt̪ɔ̀,jàt̪ɔ́,2
jànt̪ɔ́,jàvt̪ɔ́,1
jàrt̪ɔ́l̀ɟí,jàvt̪ɔ́l,2
jàrt̪ɔ́lɟí,jàvt̪ɔ́l,2
jàŋnà,jàŋà,1
jàŋàl,jàŋàl,1
jàŋàlà,jàŋàlà,1
jàŋcìnɔ́,jàŋcìnɔ́,1
jàŋìcí,jàŋcí,4
jɜ̀ŋci,jàŋcí,4
jàŋcí,jàŋcí,4
jɜ̀ŋcí,jàŋcí,4
jàŋcâíl,jàŋcíl,1
jɜ̀ŋcɜ̀cí,jàŋcɛ̀cí,1
jàŋɔ́,jàŋú,4
jàŋó,jàŋú,4
jàŋò,jàŋú,4
ájàŋú,jàŋú,4
jàmì,jàɽì,1
jə̀ɾâu,jàɾà,1
jàrt̪ɔ́,jàɾìt̪ɔ́,2
jàɾt̪ɔ́,jàɾìt̪ɔ́,2
jàrt̪ə́lɟí,jàɾìt̪ɜ́llí,1
àɾt̪íɲáɾɛ́,jàɾt̪ìt̪átɛ́,1
jàɾɔ́,jàɾɔ́,2
jàrɔ́,jàɾɔ́,2
jàɾɔ́jɛ́,jàɾɔ́jɛ́,1
já,já,1
jàðábɔ́ðà,já_ábùðà,1
jâdùɾɔ́,já_d̪ùɾɔ́,1
jàdúɾɔ̀,já_d̪úɾɔ̀,1
jáìdìjé,já_ìdìjí,1
jáídìjɔ̀,já_ídìjɔ̀,1
jáílɔ̀t̪ɔ̀,já_ít̪ɔ̀t̪ɔ̀,1
jâgàɾcìnɔ́,já_kàɾcìnɔ́,1
jágáɾcìnɔ̀,já_káɾcìnɔ̀,1
jágɔ́t̪ìnɔ̌,já_kɔ́t̪ìnɔ̀,2
jágɔ́t̪ìnɔ̀,já_kɔ́t̪ìnɔ̀,2
jáŋkə́lcà,já_kə́lcà,1
jámɔ̀rðɔ́,já_mɛ̀rðɔ́,1
jánó,já_ǹɔ́,1
játə́và,já_t̪ə́và,3
ját̪ə́va,já_t̪ə́và,3
ját̪əvà,já_t̪ə́và,3
jáŋvə́lɛ̂ðɔ̀,já_və̀lɛ̀ðɔ́,4
jávə̀lɛ̀ðɔ́,já_və̀lɛ̀ðɔ́,4
jâvlɛ̀ðɔ́,já_və̀lɛ̀ðɔ́,4
jávə́lɛ̀ðɔ̀,já_və̀lɛ̀ðɔ́,4
jávə́lɛ̀ðà,já_və́lɛ̀ðà,3
jávə́lɛ̂ðà,já_və́lɛ̀ðà,3
jáŋvə́lɛ̂ðà,já_və́lɛ̀ðà,3
jávə̀lɛ̂ðɛ̌,já_və́lɛ̀ðɛ̀,1
jábót̪à,jábòt̪à,1
jâbòt̪ɔ́,jábòt̪ɔ́,2
jábótɔ̀,jábòt̪ɔ́,2
jábòt̪ɛ̀,jábòt̪ɛ̀,1
sábrǎ,jábr̀à,1
jáðídìjà,jádìjà,1
jájà,jájà,1
jájjínɔ̀,jájìnɔ̀,1
jáít̪ɔ́,jájít̪ɔ́,1
jájɛ̀,jájɛ̀,2
járjɛ̀,jájɛ̀,2
jǎjɛ́,jájɛ́,2
jájɛ́,jájɛ́,2
jál,jál,3
jáŋl,jál,3
jǎl,jál,3
jálvə́lɛ̀ðà,jál_və́lɛ̀ðà,1
jálvə́lɛ̀ðɔ̀,jál_və́lɛ̀ðɔ́,1
jálə̀ŋɔ́,jálèŋɔ́,2
jílɛŋɔ́,jálèŋɔ́,2
jáló,jáló,1
jǎŋlóvə́lɛ̂ðǎ,jáló_və́lɛ̀ðà,2
jǎŋlóvə́lɛ̂ðà,jáló_və́lɛ̀ðà,2
jámìɲí,jámìɲí,2
jâmìɲí,jámìɲí,2
jâmìɲíl,jámìɲíl,2
jámìɲíl,jámìɲíl,2
jámlá,jámlá,1
jávà,jápà,1
jápìjí,jápìjí,1
jápíjɔ̀,jápìjɔ̀,1
jâpìnjí,jápìnìjí,1
jápínɔ̀,jápìnɔ̀,1
jár,jár,2
ír,jár,2
járà,járà,2
jǎrà,járà,2
jáðɛ́,játɛ́,1
játɛ́vlɛ̂ðɔ́,játɛ́_və́lɛ̀ðɔ́,2
játɛ́vlɛ̂ðɔ̀,játɛ́_və́lɛ̀ðɔ́,2
játɛ́vlɛ̂ðɔ́r,játɛ́_və́lɛ̀ðɔ́ŕ,1
ját̪ɔ̀,ját̪ɔ́,3
ját̪ɔ́,ját̪ɔ́,3
jât̪ɔ́,ját̪ɔ́,3
ját̪ɛ̀,ját̪ɛ̀,1
jâvtɔ́,jávt̪ɔ́,1
