index,word,token_count,lemma,phrase_count
1141,lə́d̪ùɾɔ́,3,d̪uɾ,2
1142,lɔ́dɔ̀ŋɔ̀nɔ̀,1,adɔŋɔn,1
1143,áŋná,3,ə̀ŋná,3
1144,láŋíðó,2,laŋ-ið,2
1145,lə̀d̪ùɾɔ̀t̪ɔ́,3,d̪uɾ-ɛt̪,2
1146,lə̀ðìjìnɔ̀,4,ð-ij-in,2
1147,ŋàɽátɛ́,19,aɽ,8
1148,ðíjìnɔ̀,13,ð-ij-in,6
1149,lɔ̂n,8,<CL>ɔ̂n,4
1150,nàɽátɛ́,3,aɽ,1
1151,lìjɔ́l,4,ij,1
1152,lâj,10,<CL>âj,4
1153,ìlɔ̀ðɔ́,25,ilɛð,9
1154,ílɛ̀ðɛ̀,38,ilɛð,12
1155,lə́jìnɔ̀,1,j-in,1
1156,lílɔ̀ðɔ̀,4,ilɛð,1
1157,ílɔ̀ðɔ̀,15,ilɛð,6
1158,jàbùðɔ́l,1,abuð,1
1159,ðàbùðɔ́l,1,abuð,1
1160,lə́d̪ùɾɔ̀t̪ɔ́,1,d̪uɾ-ɛt̪,1
1161,lìlɔ̀ðɔ́,14,ilɛð,4
1162,ŋgàlógɛ́,3,ŋgá,2
1163,kùrɔ̀,1,ur,1
1164,lə́kàɾólɛ́,1,kaɾ,1
1165,kíðìnɔ̀,1,ið-in,1
1166,kéðìnɔ̀,1,eðin,1
1167,ìnd̪ɔ̀t̪ɔ́,10,ind̪ɛt̪,3
1168,lə̀kɔ̀t̪ɔ́,17,kɔt̪,6
1169,ónì,14,ònì,7
1170,kɔ́t̪ɛ̀,8,kɔt̪,4
1171,nònì,21,ònì,7
1172,lɔ́dɛ̀,3,ɔd,1
1173,kɔ́t̪à,19,kɔt̪,11
1174,kɔ̀t̪ɔ́,34,kɔt̪,14
1175,ùrmùðɔ́,19,urmuð,9
1176,lə́ùrmùðɔ́,1,urmuð,1
1177,úrmùðɛ̀,8,urmuð,3
1178,índ̪ɔ̀t̪ɔ̀,7,ind̪ɛt̪,3
1179,línd̪ɔ̀t̪ɔ́,5,ind̪ɛt̪,3
1180,lə́vàrúlɛ́,4,var,3
1181,ðə̀kàɾóðɛ́,1,kaɾ,1
1182,níjà,3,ij,3
1183,nájìnɔ̀,2,aj-in,1
1184,lájìnɔ̀,3,aj-in,1
1185,áɾɛ̀,127,aɾ,57
1186,lájìnɔ́,3,aj-in,1
1187,ìjìnɔ́,21,ij-in,10
1188,jínít̪ɔ́,2,j-in-it̪,1
1189,jɛ́kàɾó,7,kaɾ,5
1190,lòlá,13,lòló,7
1191,ɾ́làndìjɔ̀,5,ɾland-ij,2
1192,r̀lɛ̀ɲìjí,4,rlɛɲ-ij,2
1193,ŕlɛ́ɲíjí,6,rlɛɲ-ij,1
1194,àɾlìnìjɔ́,3,aɾl-in-ij,1
1195,kə̀ɾ̀làndàt̪ɔ́,1,ɾland-at̪,1
1196,lóló,7,lòló,4
1197,lə́kàɾàt̪ìŋjú,3,kaɾ-at̪-ij,1
1198,lə́kàɾàt̪ɛ́ŋí,1,kaɾ-at̪,1
1199,lə́kàɾíŋí,1,kaɾ,1
1200,jíbɛ̀cí,1,ib-ɛc,1
1201,jɛ́kàɾàt̪ɔ́,7,kaɾ-at̪,4
1202,jə́mìɲàt̪ɔ́,1,miɲ-at̪,1
1203,kɔ́t̪ìnɛ̀,3,kɔt̪-in,1
1204,kɔ́t̪ínɔ́,3,kɔt̪-in,2
1205,kɔ́t̪ɔ́,5,kɔt̪,4
1206,kɔ̀t̪ìnɔ́,14,kɔt̪-in,8
1207,ìjɛ́n,8,ìj,4
1208,ðɔ́ndɔ̀,2,ðɔ̀ndɔ̀,2
1209,ðə́ðìɲíŋì,1,ðiɲ(2),1
1210,ðə́kàɾàt̪ɛ́ŋí,3,kaɾ-at̪,2
1211,lìt̪rɛ́,6,ìt̪ə̀ɾɔ́,2
1212,nàvə̀là,3,avəl,1
1213,jínɔ́,8,j-in,2
1214,pɛ̀,57,p,31
1215,ðə́mìɲàt̪ɛ́ŋí,3,miɲ-at̪,1
1216,úrmùðɔ́,9,urmuð,5
1217,íðɔ́,69,ið,28
1218,káɾàt̪ɔ́,1,aɾ-at̪,1
1219,ŋ̀gěɲàgɛ̀rɛ́,2,ŋ̀gěɲàgɛ̀rɛ́,1
1220,ŋám,32,ŋám,16
1221,vŕðɔ̀,25,vrð,11
1222,ŋúɽùvɔ́,1,lùɽùvɔ́,1
1223,ðáléŋá,7,aleŋ,2
1224,ŋɛ́ŋɛ́,3,ŋgá,1
1225,ŋə́làɽà,3,laɽ,1
1226,t̪ɔ́ŕ,4,t̪,2
1227,ŋɛ́ɲ,23,lɛ́ɲ,10
1228,ŋə̀ðùɽó,1,ðuɽ,1
1229,ŋə̀r̀ɔ́,1,r,1
1230,lòló,6,lòló,3
1231,lə̀kàɾì,2,kaɾ,1
1232,lə̀kàɾcí,7,kaɾc,2
1233,kìlɛ̀ðɛ̀,1,ilɛð,1
1234,kéɲâĺ,4,ŋgá,2
1235,ŕɛ̀,3,r,2
1236,nə̀nìt̪ɔ́,1,n-it̪,1
1237,ńà,3,n,3
1238,t̪áwíŋí,1,aw,1
1239,ŋɔ́t̪ɔ́,18,lɔ̀t̪ɔ́,7
1240,ŋgéɲágɛ́,7,ŋgá,4
1241,rɛ̀rɛ́,2,ŋgá,1
1242,kàɾɛ̀,5,aɾ,4
1243,kéɲágɛ́,1,ŋgá,1
1244,ɛ́rɛ́,52,ɜ́ɾú,26
1245,ŋáŋíŋí,1,aŋ,1
1246,ɛ́rdóŕ,1,ɛrd,1
1247,kéɲâĺgɛ́,2,ŋgá,1
1248,kìbátɛ́ŕ,4,ib,1
1249,ɲə̀ɽà,4,ɽa,2
1250,ábŕt̪ɔ́,3,abrt̪,2
1251,àbr̀t̪á,3,abrt̪,1
1252,làbr̀t̪ɔ́,3,abrt̪,1
1253,ŋɔ́ɽíŋgɔ́,18,ŋɔ̀ɽíŋgɔ́,6
1254,lə̀t̪ɔ́,6,t̪,2
1255,lə́t̪ɛ̀,1,t̪,1
1256,lə̀ǹdó,6,nd,1
1257,ńdà,7,nd,3
1258,lábr̀ì,3,abr,1
1259,ùɽùwɔ̀,17,ùɽùwɔ̀,6
1260,lábr̀à,10,abr,6
1261,lábr̀ó,2,abr,1
1262,ŋácí,8,ŋac,6
1263,lìdáɲà,18,id,11
1264,ŋàcá,32,ŋac,9
1265,ŋàcí,104,ŋac,40
1266,ŋácì,13,ŋac,8
1267,lɛ́ŋcì,8,lɛŋc,4
1268,lábr̀t̪à,2,abrt̪,1
1269,lábr̀t̪ɔ́,1,abrt̪,1
1270,lɛ̀ŋcí,12,lɛŋc,5
1271,áŋcí,27,aŋc,11
1272,lə́àŋcí,2,aŋc,1
1273,t̪ə̀ðìɲíŋì,4,ðiɲ(2),4
1274,àlú,19,àlú,8
1275,náŋìjɛ̀cí,1,aŋ-ij-ɛc,1
1276,lólá,2,lòló,2
1277,jɛ́wàjìnɔ́,2,waj-in,1
1278,áŋìðɔ̀ŋìnɔ̀,2,aŋiðɔŋin,1
1279,ðə̀m̀áɲà,3,m,1
1280,jɛ́kwɔ̀t̪ɔ́,1,kwɔt̪,1
1281,jɛ́lə̀vcí,1,ləvc,1
1282,rɛ̀,38,ŋgá,16
1283,jɛ́lə̀vcàcí,4,ləvc-ac,2
1284,lɔ́ɽɔ́,9,ɔɽ,4
1285,t̪ə́mànì,27,man,15
1286,jə́lə̀vcí,2,ləvc,1
1287,rɔ̂n,7,<CL>ɔ̂n,3
1288,kə̀lə̀vcàcíŋí,2,ləvc-ac,1
1289,kə̀lə̀vcìðíŋí,4,ləvc-ið,1
1290,jɛ́lə̀vcìt̪ɔ́,1,ləvc-it̪,1
1291,míɲát̪ɔ́,4,miɲ-at̪,1
1292,míɲɔ́,11,miɲ,3
1293,lə̀mìɲɔ́,3,miɲ,1
1294,mìɲɔ́,14,miɲ,6
1295,t̪â,15,ŋgá,8
1296,íðìjɔ̀cɔ̀,2,ið-ij-ɛc,2
1297,lɔ̀ɽɔ́,9,ɔɽ,7
1298,ǹdó,10,nd,2
1299,làpìjíŋì,4,ap-ij,1
1300,lápɛ̀,10,ap,3
1301,ŋìjɛ̀,6,ij,3
1302,ìdɔ́,4,id,2
1303,lə́àvt̪ɔ́,4,avt̪,1
1304,kɜ̀dìŋnú,3,ɜd-in,1
1305,órɛ́,25,órá,10
1306,ánt̪ɛ̀,16,ant̪,6
1307,lɔ̀nt̪ɔ́,5,ant̪,2
1308,ŋə́rt̪á,29,ŋə́rt̪á,17
1309,lɔ̀ɽá,11,lɔɽ,4
1310,kádɔ̀ŋɔ̀nɛ̀,3,adɔŋɔn,1
1311,ðə́màn,2,ðə̀màn,1
1312,tùtɔ́,13,tut,5
1313,lə̀tùtɔ́,4,tut,2
1314,ŋáɽátɛ́,15,aɽ,9
1315,tútɛ̀,4,tut,3
1316,tútɔ̀,5,tut,2
1317,àpìt̪ɔ́,6,ap-it̪,3
1318,rɔ́mɔ̀cà,2,ðɔ̀mɔ̀cɔ̀,2
1319,ðùmáɲà,9,um,5
1320,lávə̀lɛ́ló,3,avəl,1
1321,və̀lɛ̀cí,11,vəlɛc,6
1322,və́lɛ̀cì,10,vəlɛc,3
1323,lə̀və̀lɛ̀cí,3,vəlɛc,2
1324,ŋə̀ɽàɲìðì,2,ɽaɲið,2
1325,lə̀ǹɔ́,6,n,2
1326,áɾɔ́,129,aɾ,73
1327,ìrí,29,ìɾí,12
1328,ɛ́gɛ̀ɲí,10,ɛ́<CL>ɛ̀ɲí,4
1329,kɔ̀rǹɔ́,17,ɔrn,4
1330,úɽcí,7,uɽc,4
1331,ŋíðìnɔ́ŋú,1,ið-in,1
1332,ŋíðìnɔ́,10,ið-in,9
1333,nə́ǹɔ́,4,n,3
1334,àɾðìnɔ́,6,aɾð-in,3
1335,lə́t̪à,2,t̪(2),1
1336,tá,50,tá,29
1337,jɛ́və̀lɛ̀cí,2,vəlɛc,2
1338,jɛ́və̀lɛ̀cìt̪ɔ́,4,vəlɛc-it̪,2
1339,kɜ̀dí,1,ɜd,1
1340,lə́ɽàɲìðú,1,ɽaɲið,1
1341,lə̀ɽàɲìðú,2,ɽaɲið,1
1342,àɾðàt̪ɔ́,9,aɾð-at̪,4
1343,vɜ̀ɽí,26,vɜɽ,7
1344,lə́vɜ̀ɽí,8,vɜɽ,2
1345,jə́ŋàcìt̪ɔ́,4,ŋac-it̪,2
1346,kə̀ɾ̀làndɔ́,8,ɾland,1
1347,làwìðì,3,aw-ið,1
1348,ùɽìðó,9,uɽið,5
1349,lárɽìðà,2,arɽ-ið,1
1350,ɔ́ɽɟɛ́cí,2,ɔɽɟɛc,1
1351,ɔ̀ɽɟɛ̀cá,32,ɔɽɟɛc,11
1352,lə̀vɜ̀ɽí,4,vɜɽ,1
1353,ɔ̀ɽɔ́,149,ɔɽ,61
1354,ílí,17,ìlí,9
1355,úɽíðó,1,uɽið,1
1356,ùɽìðá,3,uɽið,2
1357,lùɽìðó,3,uɽið,2
1358,ùɽcá,6,uɽc,3
1359,láɾɔ́,16,aɾ,11
1360,úɽcá,6,uɽc,3
1361,və́lɛ́cí,3,vəlɛc,2
1362,lə́lɔ̀ɽɔ́,3,lɔɽ,2
1363,làl,95,ŋgá,36
1364,ɔ́ɽɛ̀,31,ɔɽ,16
1365,làbùðɔ́,4,abuð,3
1366,àbùðɔ́,31,abuð,15
1367,ŋáɾt̪ɛ̀,8,aɾt̪,8
1368,ŋìðìnɔ́,30,ið-in,18
1369,jə́ŋàcí,4,ŋac,2
1370,àŋcí,80,aŋc,29
1371,ŋɛ́,507,ŋgá,229
1372,ámíɲí,3,amiɲ,2
1373,àmìɲá,2,amiɲ,1
1374,ìɾí,22,ìɾí,8
1375,jíðìnɔ̀,2,j-ið-in,1
1376,gɛ́nà,2,<CL>ɛ́nà,1
1377,ìt̪ìlɔ́,8,ìt̪ə̀lɔ́,3
1378,kár,7,kǎr,4
1379,bíɽìnɔ̀,6,biɽ-in,2
1380,ràpà,4,ap,1
1381,ŋɛ̂,119,ŋgá,42
1382,ŋáŋìjɔ̀,1,ŋaŋ-ij,1
1383,ìðɔ̀,76,ið,34
1384,ɾ́làndà,14,ɾland,5
1385,ɾ̀làndɔ́,50,ɾland,14
1386,lácà,21,lac,9
1387,ŋɔ́cɛ́,3,lácɔ́,2
1388,ŋɔ́dɔ̀ŋɔ̀nɔ̀,2,adɔŋɔn,1
1389,lɔ́ɽɟɛ̀cà,3,ɔɽɟɛc,1
1390,lɔ́ɽɟɛ̀cí,2,ɔɽɟɛc,1
1391,ɛ́ɽðó,2,ɛɽð,1
1392,ɛ́vàɾt̪à,11,ɛ̀vàɾtɔ̀,4
1393,ɛ̀ɽðá,2,ɛɽð,1
1394,ɛ́ɽðì,11,ɛɽð,5
1395,ɛ̀vàɾt̪à,7,ɛ̀vàɾtɔ̀,3
1396,lɛ̀ɽðó,9,ɛɽð,2
1397,ŋə̀nɔ̀nìnɔ̀,1,nɔn-in,1
1398,lɛ̀vàɾt̪ɔ̀,4,ɛ̀vàɾtɔ̀,2
1399,ját̪ɔ́,15,j-at̪,6
1400,íját̪ɔ́,4,ij-at̪,2
1401,ìjàt̪á,6,ij-at̪,3
1402,lə̀jàt̪ɔ́,3,j-at̪,1
1403,làjàt̪ɛ̀,4,aj-at̪,1
1404,lɔ̀ɽɟɛ̀cí,4,ɔɽɟɛc,1
1405,lɔ́ɽɟɛ̀cì,4,ɔɽɟɛc,1
1406,kìbáló,3,ib,2
1407,ɛ́ɾá,36,ɛ́ɾɛ́,24
1408,nínɛ̀t̪ɛ̀,3,n-in-ɛt̪,2
1409,nárŋ̀íŋí,1,arŋ,1
1410,jàjàt̪à,1,jaj-at̪,1
1411,íjàt̪à,12,ij-at̪,5
1412,màt̪à,2,m-at̪,2
1413,ɛ́ɽðà,7,ɛɽð,3
1414,ɛ̀ɽðó,19,ɛɽð,9
1415,ðàjìðì,5,aj-ið,2
1416,vɾáðɛ̀,8,vɾað,3
1417,íðɛ̀,92,ið,43
1418,mɛ́ðɛ̀,6,mɛð,2
1419,lájàt̪à,4,aj-at̪,1
1420,lájàt̪ɔ́,2,aj-at̪,1
1421,lə̀nìt̪ɔ́,1,n-it̪,1
1422,ár̀nɔ́,34,rn,12
1423,àúɾɛ́,13,àúr,5
1424,jə̀ɾ̀làndìnɔ̀,3,ɾland-in,1
1425,íɾí,39,íɾí,14
1426,údɔ̀,26,ud,11
1427,ád̪ùɾɔ́,4,d̪uɾ,3
1428,úɾì,6,ùɾì,3
1429,jɛ́ɾ̀làndìnɔ́,1,ɾland-in,1
1430,kìðɔ́,18,ið,9
1431,ɾ́làndɛ̀,18,ɾland,7
1432,kə̀r̀lɛ̀ɲìjí,2,rlɛɲ-ij,1
1433,ŕlɛ́ɲít̪ɔ́,6,rlɛɲ-it̪,2
1434,kə̀r̀lɛ̀ɲìt̪ɔ́,3,rlɛɲ-it̪,1
1435,ɾ̀làndìt̪ɔ́,2,ɾland-it̪,1
1436,r̀ŋɔ̀,48,r̀ŋɔ̀,10
1437,jə́nɔ̀nìnɔ́,1,nɔn-in,1
1438,làjìnɛ̀,3,aj-in,2
1439,ládɔ̀ŋɔ̀nɛ̀,4,adɔŋɔn,2
1440,kàŋcí,27,aŋc,10
1441,kàŋcíŋí,1,aŋc,1
1442,nɔ́nɔ́,20,nɔn,12
1443,t̪ì,423,t̪(2),212
1444,làŋú,35,aŋ,10
1445,ɔ̀ðɔ́,61,ɔð,25
1446,láŋú,33,aŋ,7
1447,àŋá,57,aŋ,22
1448,lə̀bùlú,4,bul,2
1449,jɛ́nɔ̀nìnɔ́,1,nɔn-in,1
1450,ŋə̀mìɲàt̪ɔ́,4,miɲ-at̪,2
1451,lə̀bɔ̀lú,2,bɔl,2
1452,nd̪ɔ́bà,16,nd̪ɔ̀bà,9
1453,búlà,3,bul,2
1454,áŋì,187,aŋ,81
1455,láŋà,27,aŋ,13
1456,búlìjì,2,bulij,1
1457,ŋéðìnɔ́,9,eðin,6
1458,ɽíɲɛ̀,7,ɽiɲ,3
1459,ɽíɲà,7,ɽiɲ,5
1460,ŋáɽà,32,aɽ,15
1461,ɽìɲɔ́,24,ɽiɲ,14
1462,lùdí,2,ud,1
1463,údì,8,ud,5
1464,lə̀ɽìɲɔ́,6,ɽiɲ,3
1465,ðúdɔ̀,16,ud,6
1466,ðùdɔ̀,11,ud,4
1467,lə́ìlɔ̀ðɔ́,2,ilɛð,1
1468,ɔ̀ɾìnɔ́,3,ɔɾ-in,2
1469,ŋɜ́dìnɔ̀,2,ɜd-in,1
1470,kə́kə̀lcà,1,kəlc,1
1471,àlbɾíðɔ́,12,àlbríð,5
1472,álbɾíðɔ́,16,àlbríð,7
1473,ɔ̀ɾɔ́,4,ɔɾ,3
1474,kìjà,9,ij,5
1475,pìjìnɔ́,1,p-ij-in,1
1476,ŋɔ̀là,4,ɔla,2
1477,làɽà,234,aɽ,84
1478,lɔ̀là,6,ɔla,3
1479,lúd̪ɔ́,5,ud̪,2
1480,lùd̪ɔ́,14,ud̪,6
1481,káɾɔ́,62,aɾ,36
1482,jájà,10,aj,7
1483,ɽíɲɔ́,2,ɽiɲ,2
1484,ɽìɲá,10,ɽiɲ,4
1485,lə́ɽìɲɔ́,1,ɽiɲ,1
1486,pìnɔ́,24,p-in,8
1487,pínɔ̀,8,p-in,5
1488,lə̀kàɾó,5,kaɾ,3
1489,ŕɽì,2,ðùɽì(2),2
1490,r̀ɽì,7,ðùɽì(2),3
1491,káɾà,36,kaɾ,22
1492,t̪ɔ́t̪ɔ̀,10,t̪-ɛt̪,6
1493,kə̀ŋàcíŋì,8,ŋac,2
1494,kə̀ŋàcà,4,ŋac,1
1495,kə̀ŋàcáŋà,15,ŋac,2
1496,jə̀ŋàcí,5,ŋac,1
1497,rə̀ŋàcí,3,ŋac,1
1498,rə̀mìnɛ̀t̪ɛ̀,1,m-in-ɛt̪,1
1499,lùrìðɛ̀t̪ɛ̀,1,ur-ið-ɛt̪,1
1500,t̪ú,209,t̪(2),92
1501,ŋɔ́rnɛ̀t̪ɛ̀,1,ɔrn-ɛt̪,1
1502,kə́lcí,8,kəlc,4
1503,kə̀lcá,7,kəlc,2
1504,kə̀kə̀lcí,1,kəlc,1
1505,àpìjí,30,ap-ij,11
1506,pìnìjí,7,p-in-ij,3
1507,kɛ̀ɽðó,8,ɛɽð,6
1508,ámúðɛ́,21,ámúðɛ́,7
1509,ɛ̀rdá,3,ɛrd,1
1510,lɛ̀rdó,3,ɛrd,1
1511,lɛ́rdì,3,ɛrd,1
1512,r̀dɔ́,22,rd,12
1513,kíjɔ́l,1,ij,1
1514,jápìnìjí,3,ap-in-ij,1
1515,líjɔ́l,2,ij,1
1516,ŋíjɔ́l,1,ij,1
1517,kɛ̀ɽðìðó,2,ɛɽð-ið,2
1518,lòró,7,lòró,2
1519,ŋòró,10,lòró,2
1520,lɔ́rɔ́,2,lɔ́rɔ́,1
1521,ámànú,2,man,1
1522,ðɔ́là,11,ɔla,4
1523,lə̀mànú,2,man,1
1524,ŋɔ́ɽɛ́ŋì,3,ɔɽ,1
1525,ŋɔ́ɽɛ̀,13,ɔɽ,8
1526,ɲɔ́ɽɛ̀,2,ɔɽ,1
1527,áɾðát̪ínɔ́,3,aɾð-at̪-in,1
1528,áɾðát̪ɔ́,4,aɾð-at̪,2
1529,údɔ́,13,ud,5
1530,ŕlɛ́ɲí,18,rlɛɲ,7
1531,áɾðɛ̀,6,aɾð,4
1532,láɾðà,4,aɾð,2
1533,láɾðɔ́,2,aɾð,1
1534,ám̀ɔ́ŋú,4,m,1
1535,lə́r̀lɛ̀ɲí,10,rlɛɲ,5
1536,lə̀r̀lɛ̀ɲí,1,rlɛɲ,1
1537,láɽá,13,laɽ,7
1538,ŕlɛ̀ɲí,9,rlɛɲ,5
1539,làbùðà,8,abuð,3
1540,ŕlɔ̀ɲɔ́,4,rlɛɲ,2
1541,kə̀lcí,19,kəlc,7
1542,ðə́kə́lcá,8,kəlc,4
1543,lə̀pɔ́,13,p,5
1544,ŕdà,2,rd,1
1545,ɔ́dá,6,ɔd,2
1546,lédéɲá,1,lèdé,1
1547,kə́lcá,12,kəlc,7
1548,kùrmùðɔ́,8,urmuð,3
1549,nálèŋɔ́,15,aleŋ,6
1550,ðúrmùðɔ́ðɛ́,5,urmuð,3
1551,júrmùðɔ́jɛ́,3,urmuð,1
1552,nálèŋɔ́ŋ,3,aleŋ,1
1553,làɾðɔ́,3,aɾð,1
1554,láɾðɛ̀,1,aɾð,1
1555,ŋáró,6,lárɔ́,2
1556,lə̀ðɔ́,16,ð,6
1557,ɽìt̪ɔ̀,5,ɽìt̪ì,3
1558,ŋábùðɛ̀,5,abuð,2
1559,ŋámàcà,4,amac,2
1560,ɽít̪ì,3,ɽìt̪ì,3
1561,t̪át̪ɛ́,1,ŋgá,1
1562,lìdìjí,2,id-ij,2
1563,kɔ̀t̪á,5,kɔt̪,3
1564,lɔ́mɔ̀nɔ́,2,amɔn,1
1565,ŋɔ̀ɲɔ̀,6,lɔ̀ɲɔ̀(1),2
1566,nàúr,5,àúr,1
1567,lɔ̀mɔ̀nɔ́,1,amɔn,1
1568,lámɔ̀nɛ̀,8,amɔn,2
1569,lâ,154,ŋgá,50
1570,nɔ́ŋnɔ̀,6,nɔ̀ŋnɔ̀,2
1571,kíðɔ́,8,ið,4
1572,lə̀kìðɔ́,3,kið,1
1573,ŋɔ́ɲà,8,lɔ̀ɲɔ̀(1),4
1574,kíðɛ̀,6,ið,2
1575,ŋɔ̀ɲà,12,lɔ̀ɲɔ̀(1),4
1576,kíðɔ̀,8,ið,3
1577,lùrú,5,ur,1
1578,làɾò,14,àɾò,4
1579,nâ,9,ŋgá,3
1580,ŋáŋâl,6,ŋgá,6
1581,láŋcáló,4,aŋc,3
1582,làŋì,26,aŋ,10
1583,lɔ̀ɽàt̪ɛ́ŋì,3,ɔɽ-at̪,2
1584,nàɽó,2,aɽ,2
1585,lɔ̀ɽàt̪ɛ́ŋí,1,ɔɽ-at̪,1
1586,làŋá,2,laŋ,2
1587,ŋɔ́ɽà,12,ɔɽ,6
1588,ŋìà,15,ŋìà,5
1589,ɲátɛ́,8,ŋgá,6
1590,ɔ̀bə̀ðɔ́,3,ɔbəð,1
1591,kə̀r̀dɔ́,7,rd,6
1592,lɛ́ŋcà,6,lɛŋc,4
1593,ɔ̀bə̀ðá,10,ɔbəð,4
1594,kə̀lɛ̀ŋcáɲà,1,lɛŋc,1
1595,ŋə̀rt̪á,6,ŋə́rt̪á,3
1596,jə́r̀dɔ́,1,rd,1
1597,lɛ́ŋcí,6,lɛŋc,4
1598,ŋɔ́ɾt̪ɔ́,1,aɾt̪,1
1599,lɛ̀ŋcá,10,lɛŋc,6
1600,ŋɔ̀ɾt̪ɔ́,3,aɾt̪,1
1601,ŋɔ́ɾt̪ɔ̀,1,aɾt̪,1
1602,ŋɔ́ɽàt̪à,1,ɔɽ-at̪,1
1603,vŕðɛ̀,9,vrð,4
1604,lə̀vr̀ðɔ́,4,vrð,2
1605,ŋɛ̀ŋɔ̀nɔ́nùjɛ́lɛ̀,1,ŋɛ̀ŋɔ̀nɔ́nùjɛ́lɛ̀,1
1606,nə̀nɔ̀nɔ́l,10,nɔn,3
1607,jáŋì,5,aŋ,4
1608,ðɔ̂n,9,<CL>ɔ̂n,4
1609,lə́vcí,5,ləvc,2
1610,lə̀vcá,2,ləvc,1
1611,lə̀vcí,12,ləvc,5
1612,lə́vcì,8,ləvc,3
1613,lə́vcà,7,ləvc,2
1614,ŋàŋɔ́,13,ŋaŋ,5
1615,jámlá,11,ðámlá,4
1616,lə̀rùŋú,4,ruŋ,1
1617,rúŋì,8,ruŋ,2
1618,lə̀rùŋɔ̀t̪ɔ́,2,ruŋ-ɛt̪,1
1619,rúŋɛ̀t̪ɛ̀,4,ruŋ-ɛt̪,1
1620,rúŋɔ̀,18,ruŋ,9
1621,rúŋɔ̀t̪ɔ̀,5,ruŋ-ɛt̪,1
1622,rùŋɔ̀t̪ɔ́,9,ruŋ-ɛt̪,4
1623,rùŋú,10,ruŋ,3
1624,kɔ́t̪ìðà,2,kɔt̪-ið,2
1625,ŋɔ́ɽìt̪ɔ̀,1,ɔɽ-it̪,1
1626,íðínɔ́,6,ið-in,3
1627,kɔ́t̪ìt̪ìðɔ̀,2,kɔt̪-it̪-ið,1
1628,kɔ́t̪ìðàt̪à,1,kɔt̪-ið-at̪,1
1629,ɾɔ́ðìt̪ɔ̀,4,ɾɔð-it̪,3
1630,ɛ̀mànɛ́n,8,ɛ̀màn,5
1631,káŋíŋígɛ́,3,aŋ,2
1632,kǎr,11,kǎr,6
1633,kájà,13,aj,5
1634,rát̪ɛ̀,1,r-at̪,1
1635,lɔ̀ɽàt̪áŋà,3,ɔɽ-at̪,1
1636,lɔ́ɽìt̪ɛ̀,12,ɔɽ-it̪,1
1637,ɔ́ɾìðúŕ,2,ɔɾ-ið,2
1638,kágɛ́,29,ŋgá,16
1639,ráŋíŋírɛ́,2,aŋ,2
1640,ŋɔ́ɽìt̪ɔ́,4,ɔɽ-it̪,2
1641,ŋə̀nɔ̀nɔ́l,4,nɔn,3
1642,ɔ̀ɽá,72,ɔɽ,28
1643,ɲìt̪ɔ́ŋú,1,eit̪,1
1644,kálèŋɔ́,2,aleŋ,2
1645,lɛ́ŋgáló,8,lɛŋg,4
1646,ðíɲí,4,ðiɲ(2),2
1647,ŋéðìnɔ̀,5,eðin,2
1648,ðíɲì,7,ðiɲ(2),4
1649,ŋèðìnɔ́,10,eðin,6
1650,ɛ́ðǎj,4,ɛ́<CL>ǎj,2
1651,àbùðàt̪ɔ́,3,abuð-at̪,1
1652,ðɛ́t̪ɜ́lí,14,ɛt̪,2
1653,ðɛ́t̪ɜ́líŕ,5,ɛt̪,1
1654,ðɛ́t̪áló,18,ɛt̪,8
1655,ɛ́ðɔ̌,2,ɛ́<CL>ɔ̌,2
1656,ɛ́ðàló,2,ɛ́<CL>àló,1
1657,ɜ́ðú,4,ɜ̀ðú,2
1658,kɔ́t̪ìt̪ɔ̀,2,kɔt̪-it̪,1
1659,kɔ́t̪ìjìt̪ɔ̀,1,kɔt̪-ij-it̪,1
1660,lòɾà,3,àɾò,1
1661,làjú,4,aj,1
1662,lájì,10,aj,4
1663,ŋɔ́rá,4,lɔ́rɔ́,2
1664,ùðɔ́,81,ùðɔ́,37
1665,jùpì,5,ðùpì,5
1666,kɛ́ɾá,7,kɛɾ,7
1667,ìɾìcɔ̀cɔ̀,8,ìɾìcɔ̀cɔ̀,4
1668,t̪ɔ̀ɽá,6,t̪ɔɽ,4
1669,ðìɲú,36,ðìɲú,14
1670,ðícò,5,ico,3
1671,lɔ̀ɽàt̪ɔ́,6,ɔɽ-at̪,2
1672,lɔ̀ɽɔ̀t̪ɔ́,4,ɔɽ-ɔt̪,1
1673,lɔ́rá,12,lɔ́rɔ́,5
1674,láɽə̀ŋàt̪ɛ̀,1,aɽəŋat̪,1
1675,úɽíðíðí,4,uɽiðið,2
1676,ðə̀ðɛ̀ɽì,2,ðə̀ðɛ̀ɽì,1
1677,ùɽìðìðɔ́,3,uɽiðið,1
1678,lɛ̀ɽðìðì,3,ɛɽð-ið,1
1679,úɽìðìðì,10,uɽið-ið,4
1680,ŋídí,25,lídí,14
1681,ŋúɽcà,13,uɽc,5
1682,ŋâj,38,<CL>âj,20
1683,lə̀ɽà,12,ɽa,7
1684,mút̪ìnɔ̀,3,mut̪in,1
1685,lə̀tùðú,5,tuð,2
1686,ŋúðɛ́r,19,ŋùðɛ́r,9
1687,túðì,20,tuð,8
1688,ŋùðɛ́r,5,ŋùðɛ́r,2
